"Nível Territorial (Código)","Nível Territorial","Unidade de Medida (Código)","Unidade de Medida","Valor","Unidade da Federação (Código)","Unidade da Federação","Trimestre (Código)","Trimestre","Variável (Código)","Variável"
"3","Unidade da Federação","2","%",5.4,"17","Tocantins","201502","2º trimestre 2015","4117","Coeficiente de variação - Taxa combinada de desocupação e força de trabalho potencial, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",19.6,"17","Tocantins","201502","2º trimestre 2015","4118","Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",5.8,"17","Tocantins","201502","2º trimestre 2015","4119","Coeficiente de variação - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",9.3,"17","Tocantins","201503","3º trimestre 2015","4099","Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",6.1,"17","Tocantins","201503","3º trimestre 2015","4103","Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",14.9,"17","Tocantins","201503","3º trimestre 2015","4114","Taxa combinada de desocupação e de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",5.1,"17","Tocantins","201503","3º trimestre 2015","4115","Coeficiente de variação - Taxa combinada de desocupação e de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",14.9,"17","Tocantins","201503","3º trimestre 2015","4116","Taxa combinada de desocupação e força de trabalho potencial, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",5.5,"17","Tocantins","201503","3º trimestre 2015","4117","Coeficiente de variação - Taxa combinada de desocupação e força de trabalho potencial, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",20,"17","Tocantins","201503","3º trimestre 2015","4118","Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",4.5,"17","Tocantins","201503","3º trimestre 2015","4119","Coeficiente de variação - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",9,"17","Tocantins","201504","4º trimestre 2015","4099","Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",7,"17","Tocantins","201504","4º trimestre 2015","4103","Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",13.6,"17","Tocantins","201504","4º trimestre 2015","4114","Taxa combinada de desocupação e de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",7.4,"17","Tocantins","201504","4º trimestre 2015","4115","Coeficiente de variação - Taxa combinada de desocupação e de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",15.7,"17","Tocantins","201504","4º trimestre 2015","4116","Taxa combinada de desocupação e força de trabalho potencial, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",5.9,"17","Tocantins","201504","4º trimestre 2015","4117","Coeficiente de variação - Taxa combinada de desocupação e força de trabalho potencial, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",19.9,"17","Tocantins","201504","4º trimestre 2015","4118","Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",6.1,"17","Tocantins","201504","4º trimestre 2015","4119","Coeficiente de variação - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",10.8,"17","Tocantins","201601","1º trimestre 2016","4099","Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",7.9,"17","Tocantins","201601","1º trimestre 2016","4103","Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",15.5,"17","Tocantins","201601","1º trimestre 2016","4114","Taxa combinada de desocupação e de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",6.1,"17","Tocantins","201601","1º trimestre 2016","4115","Coeficiente de variação - Taxa combinada de desocupação e de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",15.9,"17","Tocantins","201601","1º trimestre 2016","4116","Taxa combinada de desocupação e força de trabalho potencial, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",5.2,"17","Tocantins","201601","1º trimestre 2016","4117","Coeficiente de variação - Taxa combinada de desocupação e força de trabalho potencial, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",20.3,"17","Tocantins","201601","1º trimestre 2016","4118","Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",4.8,"17","Tocantins","201601","1º trimestre 2016","4119","Coeficiente de variação - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",11.3,"17","Tocantins","201602","2º trimestre 2016","4099","Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",7.9,"17","Tocantins","201602","2º trimestre 2016","4103","Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",15.6,"17","Tocantins","201602","2º trimestre 2016","4114","Taxa combinada de desocupação e de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",6,"17","Tocantins","201602","2º trimestre 2016","4115","Coeficiente de variação - Taxa combinada de desocupação e de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",16.2,"17","Tocantins","201602","2º trimestre 2016","4116","Taxa combinada de desocupação e força de trabalho potencial, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",4.8,"17","Tocantins","201602","2º trimestre 2016","4117","Coeficiente de variação - Taxa combinada de desocupação e força de trabalho potencial, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",20.3,"17","Tocantins","201602","2º trimestre 2016","4118","Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",4.6,"17","Tocantins","201602","2º trimestre 2016","4119","Coeficiente de variação - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",10.9,"17","Tocantins","201603","3º trimestre 2016","4099","Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",8.2,"17","Tocantins","201603","3º trimestre 2016","4103","Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",14.4,"17","Tocantins","201603","3º trimestre 2016","4114","Taxa combinada de desocupação e de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",6.5,"17","Tocantins","201603","3º trimestre 2016","4115","Coeficiente de variação - Taxa combinada de desocupação e de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",15.7,"17","Tocantins","201603","3º trimestre 2016","4116","Taxa combinada de desocupação e força de trabalho potencial, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",5.8,"17","Tocantins","201603","3º trimestre 2016","4117","Coeficiente de variação - Taxa combinada de desocupação e força de trabalho potencial, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",19.1,"17","Tocantins","201603","3º trimestre 2016","4118","Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",5.3,"17","Tocantins","201603","3º trimestre 2016","4119","Coeficiente de variação - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",13.1,"17","Tocantins","201604","4º trimestre 2016","4099","Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",8.4,"17","Tocantins","201604","4º trimestre 2016","4103","Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",18.4,"17","Tocantins","201604","4º trimestre 2016","4114","Taxa combinada de desocupação e de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",7.2,"17","Tocantins","201604","4º trimestre 2016","4115","Coeficiente de variação - Taxa combinada de desocupação e de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",19.6,"17","Tocantins","201604","4º trimestre 2016","4116","Taxa combinada de desocupação e força de trabalho potencial, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",6.7,"17","Tocantins","201604","4º trimestre 2016","4117","Coeficiente de variação - Taxa combinada de desocupação e força de trabalho potencial, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",24.4,"17","Tocantins","201604","4º trimestre 2016","4118","Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade"
